# Gene Family	demo_Abundance-RPKs
UniRef90_R6IKM1: NO_NAME	1.4035087719
UniRef90_R6IKM1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.4035087719
UniRef90_C3R6R5: NO_NAME	1.4005602241
UniRef90_C3R6R5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.4005602241
UniRef90_I7BNP5: NO_NAME	1.4005602241
UniRef90_I7BNP5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.4005602241
UniRef90_R6IKP2: NO_NAME	1.4005602241
UniRef90_R6IKP2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.4005602241
UniRef90_I8XWD6: Tape measure domain-containing protein	1.3976240391
UniRef90_I8XWD6: Tape measure domain-containing protein|g__Bacteroides.s__Bacteroides_dorei	0.6988120196
UniRef90_I8XWD6: Tape measure domain-containing protein|g__Bacteroides.s__Bacteroides_vulgatus	0.6988120196
UniRef90_I9QBS1: NO_NAME	1.3976240391
UniRef90_I9QBS1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3976240391
UniRef90_A6KZ31: Glycoside hydrolase family 43	1.3917884482
UniRef90_A6KZ31: Glycoside hydrolase family 43|g__Bacteroides.s__Bacteroides_dorei	1.3917884482
UniRef90_A6KYR2: Magnesium chelatase, subunit ChlI	1.3888888889
UniRef90_A6KYR2: Magnesium chelatase, subunit ChlI|g__Bacteroides.s__Bacteroides_dorei	1.3888888889
UniRef90_A6L2Q3: Glutamine ABC transporter, periplasmic glutamine-binding protein	1.3888888889
UniRef90_A6L2Q3: Glutamine ABC transporter, periplasmic glutamine-binding protein|g__Bacteroides.s__Bacteroides_vulgatus	1.3888888889
UniRef90_I8VRU4: NO_NAME	1.3888888889
UniRef90_I8VRU4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3888888889
UniRef90_R9HT40: NO_NAME	1.3888888889
UniRef90_R9HT40: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3888888889
UniRef90_A6L2Y0: NO_NAME	1.3860013860
UniRef90_A6L2Y0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3860013860
UniRef90_C3RDI9: SusD family protein	1.3860013860
UniRef90_C3RDI9: SusD family protein|g__Bacteroides.s__Bacteroides_dorei	1.3860013860
UniRef90_R7NV88: NO_NAME	1.3860013860
UniRef90_R7NV88: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3860013860
UniRef90_R9I2K5: NO_NAME	1.3850415512
UniRef90_R9I2K5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3850415512
UniRef90_C3R9Y0: TonB-linked outer membrane protein, SusC/RagA family	1.3845621322
UniRef90_C3R9Y0: TonB-linked outer membrane protein, SusC/RagA family|g__Bacteroides.s__Bacteroides_dorei	1.3845621322
UniRef90_A6L2L1: NO_NAME	1.3831258645
UniRef90_A6L2L1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3831258645
UniRef90_R7NZ87: Signal peptidase I	1.3831258645
UniRef90_R7NZ87: Signal peptidase I|g__Bacteroides.s__Bacteroides_vulgatus	1.3831258645
UniRef90_R6HI33: Polygalacturonase	1.3802622498
UniRef90_R6HI33: Polygalacturonase|g__Bacteroides.s__Bacteroides_dorei	1.3802622498
UniRef90_C3R541: NO_NAME	1.3774104683
UniRef90_C3R541: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3774104683
UniRef90_R7P1I2: NO_NAME	1.3774104683
UniRef90_R7P1I2: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3774104683
UniRef90_R7P011: NO_NAME	1.3755158184
UniRef90_R7P011: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3755158184
UniRef90_I8WEJ4: NO_NAME	1.3745704467
UniRef90_I8WEJ4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3745704467
UniRef90_A6KXE9: NO_NAME	1.3703684925
UniRef90_A6KXE9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3703684925
UniRef90_R9H4J8: NO_NAME	1.3661202186
UniRef90_R9H4J8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3661202186
UniRef90_J9F9P5: Glutamate synthase, small subunit	1.3642564802
UniRef90_J9F9P5: Glutamate synthase, small subunit|g__Bacteroides.s__Bacteroides_dorei	1.3642564802
UniRef90_I9QUM5: NO_NAME	1.3605442177
UniRef90_I9QUM5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3605442177
UniRef90_R9H4C0: NO_NAME	1.3577732519
UniRef90_R9H4C0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3577732519
UniRef90_I8UUN1: NO_NAME	1.3550135501
UniRef90_I8UUN1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3550135501
UniRef90_I8VTH8: NO_NAME	1.3550135501
UniRef90_I8VTH8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3550135501
UniRef90_Q64SA9: NO_NAME	1.3550135501
UniRef90_Q64SA9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3550135501
UniRef90_Q8AA38: Probable transcriptional regulatory protein BT_0627	1.3550135501
UniRef90_Q8AA38: Probable transcriptional regulatory protein BT_0627|g__Bacteroides.s__Bacteroides_dorei	1.3550135501
UniRef90_A6L080: NO_NAME	1.3495276653
UniRef90_A6L080: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3495276653
UniRef90_A6L0C7: NO_NAME	1.3495276653
UniRef90_A6L0C7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3495276653
UniRef90_A6L1H9: NO_NAME	1.3495276653
UniRef90_A6L1H9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3495276653
UniRef90_R9H4Z4: NO_NAME	1.3495276653
UniRef90_R9H4Z4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3495276653
UniRef90_R7P1F5: Sensor protein	1.3484358145
UniRef90_R7P1F5: Sensor protein|g__Bacteroides.s__Bacteroides_dorei	1.3484358145
UniRef90_C3RF19: TonB-linked outer membrane protein, SusC/RagA family	1.3481631277
UniRef90_C3RF19: TonB-linked outer membrane protein, SusC/RagA family|g__Bacteroides.s__Bacteroides_vulgatus	1.3481631277
UniRef90_A6L0F4: Capsular polysaccharide biosynthesis protein D	1.3440860215
UniRef90_A6L0F4: Capsular polysaccharide biosynthesis protein D|g__Bacteroides.s__Bacteroides_vulgatus	1.3440860215
UniRef90_I8VXT7: NO_NAME	1.3440860215
UniRef90_I8VXT7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3440860215
UniRef90_R7NTR2: 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	1.3440860215
UniRef90_R7NTR2: 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase|g__Bacteroides.s__Bacteroides_dorei	1.3440860215
UniRef90_A6KXN2: ATP-dependent exonuclease sbcC	1.3400335008
UniRef90_A6KXN2: ATP-dependent exonuclease sbcC|g__Bacteroides.s__Bacteroides_dorei	1.3400335008
UniRef90_A6KXB4: Transketolase, N-terminal subunit	1.3386880857
UniRef90_A6KXB4: Transketolase, N-terminal subunit|g__Bacteroides.s__Bacteroides_dorei	1.3386880857
UniRef90_C3REY1: SusD family protein	1.3386880857
UniRef90_C3REY1: SusD family protein|g__Bacteroides.s__Bacteroides_dorei	1.3386880857
UniRef90_R6HXU4: NO_NAME	1.3386880857
UniRef90_R6HXU4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3386880857
UniRef90_R9HGM4: NO_NAME	1.3360053440
UniRef90_R9HGM4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3360053440
UniRef90_A6L1E9: NO_NAME	1.3333333333
UniRef90_A6L1E9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3333333333
UniRef90_I9R3P1: NO_NAME	1.3333333333
UniRef90_I9R3P1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3333333333
UniRef90_R9HFX7: NO_NAME	1.3333333333
UniRef90_R9HFX7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3333333333
UniRef90_R6HF32: NO_NAME	1.3297872340
UniRef90_R6HF32: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3297872340
UniRef90_R6HTK2: NO_NAME	1.3280212483
UniRef90_R6HTK2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3280212483
UniRef90_R6HWE3: NO_NAME	1.3280212483
UniRef90_R6HWE3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3280212483
UniRef90_R9H4E4: Conjugative transposon TraN protein	1.3280212483
UniRef90_R9H4E4: Conjugative transposon TraN protein|g__Bacteroides.s__Bacteroides_vulgatus	1.3280212483
UniRef90_Q5L7N5: Phosphoenolpyruvate carboxykinase [ATP]	1.3253810471
UniRef90_Q5L7N5: Phosphoenolpyruvate carboxykinase [ATP]|g__Bacteroides.s__Bacteroides_dorei	1.3253810471
UniRef90_I9F0U3: NO_NAME	1.3227513228
UniRef90_I9F0U3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3227513228
UniRef90_R9H3M5: NO_NAME	1.3227513228
UniRef90_R9H3M5: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3227513228
UniRef90_R6HSI7: NO_NAME	1.3201320132
UniRef90_R6HSI7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3201320132
UniRef90_I9FT82: NO_NAME	1.3184342020
UniRef90_I9FT82: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3184342020
UniRef90_Q8A8P9: SusD homolog	1.3175230567
UniRef90_Q8A8P9: SusD homolog|g__Bacteroides.s__Bacteroides_dorei	0.6587615283
UniRef90_Q8A8P9: SusD homolog|g__Bacteroides.s__Bacteroides_vulgatus	0.6587615283
UniRef90_R6HXR8: NO_NAME	1.3175230567
UniRef90_R6HXR8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3175230567
UniRef90_R9HK13: NO_NAME	1.3175230567
UniRef90_R9HK13: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3175230567
UniRef90_A6KYC2: NO_NAME	1.3123359580
UniRef90_A6KYC2: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3123359580
UniRef90_R6HRB2: NO_NAME	1.3106159895
UniRef90_R6HRB2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3106159895
UniRef90_A6KXE8: Arylsulfatase	1.3097576948
UniRef90_A6KXE8: Arylsulfatase|g__Bacteroides.s__Bacteroides_vulgatus	1.3097576948
UniRef90_R6IEJ0: NO_NAME	1.3097576948
UniRef90_R6IEJ0: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3097576948
UniRef90_R6HSY4: NO_NAME	1.3071895425
UniRef90_R6HSY4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.3071895425
UniRef90_E5UPI7: Outer membrane protein	1.3046314416
UniRef90_E5UPI7: Outer membrane protein|g__Bacteroides.s__Bacteroides_dorei	0.6523157208
UniRef90_E5UPI7: Outer membrane protein|g__Bacteroides.s__Bacteroides_vulgatus	0.6523157208
UniRef90_A0A016AWW1: Terminase-like family protein	1.3020833333
UniRef90_A0A016AWW1: Terminase-like family protein|g__Bacteroides.s__Bacteroides_dorei	1.3020833333
UniRef90_I9QGR8: Zeta-toxin	1.3020833333
UniRef90_I9QGR8: Zeta-toxin|g__Bacteroides.s__Bacteroides_dorei	1.3020833333
UniRef90_R5W3T1: NO_NAME	1.3020833333
UniRef90_R5W3T1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.3020833333
UniRef90_R5MIX2: 60 kDa chaperonin	1.2995451592
UniRef90_R5MIX2: 60 kDa chaperonin|g__Bacteroides.s__Bacteroides_dorei	0.6497725796
UniRef90_R5MIX2: 60 kDa chaperonin|g__Bacteroides.s__Bacteroides_vulgatus	0.6497725796
UniRef90_I9FX50: NO_NAME	1.2970168612
UniRef90_I9FX50: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2970168612
UniRef90_R6IIK1: NO_NAME	1.2919896641
UniRef90_R6IIK1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2919896641
UniRef90_R7P4B4: Glutamate racemase	1.2919896641
UniRef90_R7P4B4: Glutamate racemase|g__Bacteroides.s__Bacteroides_vulgatus	1.2919896641
UniRef90_R6HUF0: NO_NAME	1.2894906512
UniRef90_R6HUF0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2894906512
UniRef90_I9A2S6: NO_NAME	1.2870012870
UniRef90_I9A2S6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2870012870
UniRef90_R6DC54: NO_NAME	1.2870012870
UniRef90_R6DC54: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2870012870
UniRef90_R6HTX3: NO_NAME	1.2870012870
UniRef90_R6HTX3: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2870012870
UniRef90_I8VXH7: NO_NAME	1.2820512821
UniRef90_I8VXH7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2820512821
UniRef90_R7ECK7: Excisionase family DNA binding domain-containing protein	1.2820512821
UniRef90_R7ECK7: Excisionase family DNA binding domain-containing protein|g__Bacteroides.s__Bacteroides_dorei	1.2820512821
UniRef90_T4HXA1: Methyltransferase domain protein	1.2820512821
UniRef90_T4HXA1: Methyltransferase domain protein|g__Bacteroides.s__Bacteroides_dorei	1.2820512821
UniRef90_A6KX57: Glycoside hydrolase family 2	1.2783636945
UniRef90_A6KX57: Glycoside hydrolase family 2|g__Bacteroides.s__Bacteroides_dorei	1.2783636945
UniRef90_A6L3Y8: NO_NAME	1.2771392082
UniRef90_A6L3Y8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2771392082
UniRef90_A6KZM4: NO_NAME	1.2746972594
UniRef90_A6KZM4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2746972594
UniRef90_A6L6V3: NO_NAME	1.2722646310
UniRef90_A6L6V3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2722646310
UniRef90_A6L535: NO_NAME	1.2674271229
UniRef90_A6L535: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2674271229
UniRef90_A6L6C3: FtsK/SpoIIIE family cell division protein	1.2674271229
UniRef90_A6L6C3: FtsK/SpoIIIE family cell division protein|g__Bacteroides.s__Bacteroides_dorei	1.2674271229
UniRef90_B3CD11: NO_NAME	1.2674271229
UniRef90_B3CD11: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2674271229
UniRef90_Q64SI8: DNA primase	1.2674271229
UniRef90_Q64SI8: DNA primase|g__Bacteroides.s__Bacteroides_dorei	1.2674271229
UniRef90_R9H7J3: Site-specific DNA recombinase	1.2674271229
UniRef90_R9H7J3: Site-specific DNA recombinase|g__Bacteroides.s__Bacteroides_vulgatus	1.2674271229
UniRef90_A6KYM0: Carboxy-terminal processing protease	1.2651360201
UniRef90_A6KYM0: Carboxy-terminal processing protease|g__Bacteroides.s__Bacteroides_dorei	0.6385696041
UniRef90_A6KYM0: Carboxy-terminal processing protease|g__Bacteroides.s__Bacteroides_vulgatus	0.6265664160
UniRef90_R7NYG6: NO_NAME	1.2650221379
UniRef90_R7NYG6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2650221379
UniRef90_R9H6R7: NO_NAME	1.2626262626
UniRef90_R9H6R7: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2626262626
UniRef90_S0FBR1: NO_NAME	1.2626262626
UniRef90_S0FBR1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2626262626
UniRef90_R6IJZ8: NO_NAME	1.2588368681
UniRef90_R6IJZ8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2588368681
UniRef90_A6KX81: Electron transfer flavoprotein beta-subunit	1.2578616352
UniRef90_A6KX81: Electron transfer flavoprotein beta-subunit|g__Bacteroides.s__Bacteroides_vulgatus	1.2578616352
UniRef90_C6Z3G4: SusD family protein	1.2578616352
UniRef90_C6Z3G4: SusD family protein|g__Bacteroides.s__Bacteroides_dorei	0.6289308176
UniRef90_C6Z3G4: SusD family protein|g__Bacteroides.s__Bacteroides_vulgatus	0.6289308176
UniRef90_R7P1T9: NO_NAME	1.2554927809
UniRef90_R7P1T9: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2554927809
UniRef90_R9H3B8: NO_NAME	1.2531328321
UniRef90_R9H3B8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2531328321
UniRef90_R9HER8: NO_NAME	1.2531328321
UniRef90_R9HER8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2531328321
UniRef90_R6IGP6: SusC/RagA family TonB-linked outer membrane protein	1.2496094970
UniRef90_R6IGP6: SusC/RagA family TonB-linked outer membrane protein|g__Bacteroides.s__Bacteroides_vulgatus	0.9372071228
UniRef90_R6IGP6: SusC/RagA family TonB-linked outer membrane protein|g__Bacteroides.s__Bacteroides_dorei	0.3124023743
UniRef90_A6KX84: Acyl-CoA dehydrogenase	1.2437810945
UniRef90_A6KX84: Acyl-CoA dehydrogenase|g__Bacteroides.s__Bacteroides_dorei	0.6218905473
UniRef90_A6KX84: Acyl-CoA dehydrogenase|g__Bacteroides.s__Bacteroides_vulgatus	0.6218905473
UniRef90_A0A015V1U6: NO_NAME	1.2391573730
UniRef90_A0A015V1U6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2391573730
UniRef90_D4V8W2: TonB-dependent receptor plug domain protein	1.2391573730
UniRef90_D4V8W2: TonB-dependent receptor plug domain protein|g__Bacteroides.s__Bacteroides_vulgatus	1.2391573730
UniRef90_R6IF57: NO_NAME	1.2391573730
UniRef90_R6IF57: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2391573730
UniRef90_R7NU19: NO_NAME	1.2391573730
UniRef90_R7NU19: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2391573730
UniRef90_C3QU71: Recombinase, phage RecT family	1.2345679012
UniRef90_C3QU71: Recombinase, phage RecT family|g__Bacteroides.s__Bacteroides_dorei	1.2345679012
UniRef90_I8W4J7: NO_NAME	1.2345679012
UniRef90_I8W4J7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2345679012
UniRef90_A6L4F5: Trimethylamine corrinoid protein 2	1.2322858903
UniRef90_A6L4F5: Trimethylamine corrinoid protein 2|g__Bacteroides.s__Bacteroides_dorei	1.2322858903
UniRef90_R6I173: Polysaccharide lyase family protein 1	1.2322858903
UniRef90_R6I173: Polysaccharide lyase family protein 1|g__Bacteroides.s__Bacteroides_vulgatus	1.2322858903
UniRef90_I8WID7: NO_NAME	1.2300123001
UniRef90_I8WID7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2300123001
UniRef90_R7P4E9: 2-dehydropantoate 2-reductase	1.2300123001
UniRef90_R7P4E9: 2-dehydropantoate 2-reductase|g__Bacteroides.s__Bacteroides_dorei	1.2300123001
UniRef90_I8WBQ4: NO_NAME	1.2277470841
UniRef90_I8WBQ4: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2277470841
UniRef90_A6L7U0: NO_NAME	1.2254901961
UniRef90_A6L7U0: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2254901961
UniRef90_C3QUG1: NO_NAME	1.2254901961
UniRef90_C3QUG1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2254901961
UniRef90_R9HBT1: NO_NAME	1.2254901961
UniRef90_R9HBT1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2254901961
UniRef90_I9RCZ8: NO_NAME	1.2210012210
UniRef90_I9RCZ8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2210012210
UniRef90_D4VMX4: Chromosome (Plasmid) partitioning protein ParB / Stage 0 sporulation protein J	1.2187690433
UniRef90_D4VMX4: Chromosome (Plasmid) partitioning protein ParB / Stage 0 sporulation protein J|g__Bacteroides.s__Bacteroides_dorei	1.2187690433
UniRef90_R6HT46: NO_NAME	1.2187690433
UniRef90_R6HT46: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2187690433
UniRef90_R6IM44: NO_NAME	1.2187690433
UniRef90_R6IM44: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2187690433
UniRef90_A6KXZ8: Transcriptional regulator	1.2165450122
UniRef90_A6KXZ8: Transcriptional regulator|g__Bacteroides.s__Bacteroides_dorei	1.2165450122
UniRef90_C6Z3K9: SusD family protein	1.2165450122
UniRef90_C6Z3K9: SusD family protein|g__Bacteroides.s__Bacteroides_vulgatus	1.2165450122
UniRef90_R6IF93: NO_NAME	1.2165450122
UniRef90_R6IF93: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2165450122
UniRef90_R6LHU5: NO_NAME	1.2165450122
UniRef90_R6LHU5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2165450122
UniRef90_R6IJE7: NO_NAME	1.2153613708
UniRef90_R6IJE7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2153613708
UniRef90_A6L2E5: NO_NAME	1.2121212121
UniRef90_A6L2E5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2121212121
UniRef90_R6HR92: NO_NAME	1.2121212121
UniRef90_R6HR92: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2121212121
UniRef90_R9HG69: NO_NAME	1.2121212121
UniRef90_R9HG69: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2121212121
UniRef90_A6KZ76: Ribonuclease 3	1.2077294686
UniRef90_A6KZ76: Ribonuclease 3|g__Bacteroides.s__Bacteroides_vulgatus	1.2077294686
UniRef90_E5X0C2: NO_NAME	1.2077294686
UniRef90_E5X0C2: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2077294686
UniRef90_I8WK51: NO_NAME	1.2077294686
UniRef90_I8WK51: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.2077294686
UniRef90_I9E8J1: DNA topoisomerase III	1.2077294686
UniRef90_I9E8J1: DNA topoisomerase III|g__Bacteroides.s__Bacteroides_vulgatus	1.2077294686
UniRef90_R9HR23: NO_NAME	1.2033694344
UniRef90_R9HR23: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.2033694344
UniRef90_C6IR38: NO_NAME	1.1968880910
UniRef90_C6IR38: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.1968880910
UniRef90_R6HTS6: NO_NAME	1.1947431302
UniRef90_R6HTS6: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	0.5973715651
UniRef90_R6HTS6: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	0.5973715651
UniRef90_A6KXB3: Transketolase, C-terminal subunit	1.1904761905
UniRef90_A6KXB3: Transketolase, C-terminal subunit|g__Bacteroides.s__Bacteroides_dorei	1.1904761905
UniRef90_R5W221: Ribose-phosphate pyrophosphokinase	1.1904761905
UniRef90_R5W221: Ribose-phosphate pyrophosphokinase|g__Bacteroides.s__Bacteroides_vulgatus	1.1904761905
UniRef90_R6I038: NO_NAME	1.1904761905
UniRef90_R6I038: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1904761905
UniRef90_R7P0P1: NO_NAME	1.1904761905
UniRef90_R7P0P1: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.1904761905
UniRef90_I9QS55: NO_NAME	1.1862396204
UniRef90_I9QS55: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1862396204
UniRef90_Q5L8Z8: Malate dehydrogenase	1.1862396204
UniRef90_Q5L8Z8: Malate dehydrogenase|g__Bacteroides.s__Bacteroides_vulgatus	1.1862396204
UniRef90_R6HFY6: Cation diffusion facilitator family transporter	1.1862396204
UniRef90_R6HFY6: Cation diffusion facilitator family transporter|g__Bacteroides.s__Bacteroides_dorei	1.1862396204
UniRef90_A6L2H5: Glycoside hydrolase family 43	1.1834319527
UniRef90_A6L2H5: Glycoside hydrolase family 43|g__Bacteroides.s__Bacteroides_vulgatus	1.1834319527
UniRef90_R6HSJ7: ABC transporter ATP-binding protein	1.1778563015
UniRef90_R6HSJ7: ABC transporter ATP-binding protein|g__Bacteroides.s__Bacteroides_dorei	1.1778563015
UniRef90_R7NZU3: NO_NAME	1.1778563015
UniRef90_R7NZU3: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.1778563015
UniRef90_D1K6Q1: NO_NAME	1.1757789536
UniRef90_D1K6Q1: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1757789536
UniRef90_R6HT86: NO_NAME	1.1750881316
UniRef90_R6HT86: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1750881316
UniRef90_A6KYP8: Putative outer membrane protein	1.1737089202
UniRef90_A6KYP8: Putative outer membrane protein|g__Bacteroides.s__Bacteroides_vulgatus	1.1737089202
UniRef90_R6HTC4: NO_NAME	1.1737089202
UniRef90_R6HTC4: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.1737089202
UniRef90_C3R7J0: Oxidoreductase, NAD-binding domain protein	1.1695906433
UniRef90_C3R7J0: Oxidoreductase, NAD-binding domain protein|g__Bacteroides.s__Bacteroides_dorei	1.1695906433
UniRef90_R6HY19: Precorrin-4 C11-methyltransferase	1.1675423234
UniRef90_R6HY19: Precorrin-4 C11-methyltransferase|g__Bacteroides.s__Bacteroides_dorei	1.1675423234
UniRef90_A6L023: NO_NAME	1.1655011655
UniRef90_A6L023: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1655011655
UniRef90_I8W4I9: NO_NAME	1.1655011655
UniRef90_I8W4I9: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1655011655
UniRef90_I9Q8J8: NO_NAME	1.1655011655
UniRef90_I9Q8J8: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1655011655
UniRef90_R0JG28: NO_NAME	1.1655011655
UniRef90_R0JG28: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.1655011655
UniRef90_I8WF93: NO_NAME	1.1594202899
UniRef90_I8WF93: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1594202899
UniRef90_I9U6P8: NO_NAME	1.1574074074
UniRef90_I9U6P8: NO_NAME|g__Bacteroides.s__Bacteroides_vulgatus	1.1574074074
UniRef90_R6HSX5: NO_NAME	1.1554015020
UniRef90_R6HSX5: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1554015020
UniRef90_A6KZ99: ABC transporter ATP-binding protein	1.1494252874
UniRef90_A6KZ99: ABC transporter ATP-binding protein|g__Bacteroides.s__Bacteroides_dorei	0.5747126437
UniRef90_A6KZ99: ABC transporter ATP-binding protein|g__Bacteroides.s__Bacteroides_vulgatus	0.5747126437
UniRef90_C3QU70: NO_NAME	1.1494252874
UniRef90_C3QU70: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1494252874
UniRef90_I8VEU7: NO_NAME	1.1441647597
UniRef90_I8VEU7: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1441647597
UniRef90_A6L5U4: Glutamine amidotransferase, class II/dipeptidase	1.1376564278
UniRef90_A6L5U4: Glutamine amidotransferase, class II/dipeptidase|g__Bacteroides.s__Bacteroides_dorei	1.1376564278
UniRef90_C3R531: NO_NAME	1.1376564278
UniRef90_C3R531: NO_NAME|g__Bacteroides.s__Bacteroides_dorei	1.1376564278
