# Gene Family	demo_Abundance-RPKs
UniRef90_R7P193|g__Bacteroides.s__Bacteroides_dorei	36.4056
UniRef90_R9HQX7	109.217
UniRef90_R9HQX7|g__Bacteroides.s__Bacteroides_vulgatus	109.217
UniRef90_A6KZ04	109.135
UniRef90_A6KZ04|g__Bacteroides.s__Bacteroides_dorei	109.135
UniRef90_R9HLC6	109.013
UniRef90_R9HLC6|g__Bacteroides.s__Bacteroides_vulgatus	109.013
UniRef90_D4VEF4	108.862
UniRef90_D4VEF4|g__Bacteroides.s__Bacteroides_dorei	81.76
UniRef90_D4VEF4|g__Bacteroides.s__Bacteroides_vulgatus	27.1019
UniRef90_D1K0P0	108.811
UniRef90_D1K0P0|g__Bacteroides.s__Bacteroides_dorei	108.811
UniRef90_R6HFW0	108.811
UniRef90_R6HFW0|g__Bacteroides.s__Bacteroides_dorei	108.811
UniRef90_C3R904	108.73
UniRef90_C3R904|g__Bacteroides.s__Bacteroides_dorei	108.73
UniRef90_E1WRZ6	108.676
UniRef90_E1WRZ6|g__Bacteroides.s__Bacteroides_dorei	108.676
UniRef90_R9H8Q4	108.609
UniRef90_R9H8Q4|g__Bacteroides.s__Bacteroides_vulgatus	108.609
UniRef90_I9G2L6	108.593
UniRef90_I9G2L6|g__Bacteroides.s__Bacteroides_dorei	108.593
UniRef90_A6L2H6	108.464
UniRef90_A6L2H6|g__Bacteroides.s__Bacteroides_vulgatus	57.9988
UniRef90_A6L2H6|g__Bacteroides.s__Bacteroides_dorei	50.4656
UniRef90_A6L582	108.408
UniRef90_A6L582|g__Bacteroides.s__Bacteroides_vulgatus	108.408
UniRef90_C3R8N5	108.408
UniRef90_C3R8N5|g__Bacteroides.s__Bacteroides_dorei	108.408
UniRef90_D4V9L7	108.408
UniRef90_D4V9L7|g__Bacteroides.s__Bacteroides_vulgatus	108.408
UniRef90_I9BJN0	108.408
UniRef90_I9BJN0|g__Bacteroides.s__Bacteroides_vulgatus	108.408
UniRef90_R6HJ83	108.408
UniRef90_R6HJ83|g__Bacteroides.s__Bacteroides_dorei	108.408
UniRef90_R6HMV6	108.408
UniRef90_R6HMV6|g__Bacteroides.s__Bacteroides_vulgatus	108.408
UniRef90_A6KXZ7	108.258
UniRef90_A6KXZ7|g__Bacteroides.s__Bacteroides_dorei	97.2787
UniRef90_A6KXZ7|g__Bacteroides.s__Bacteroides_vulgatus	10.979
UniRef90_R9H1S4	108.207
UniRef90_R9H1S4|g__Bacteroides.s__Bacteroides_vulgatus	108.207
UniRef90_R6HMY8	108.141
UniRef90_R6HMY8|g__Bacteroides.s__Bacteroides_dorei	108.141
UniRef90_R6HWK7	108.107
UniRef90_R6HWK7|g__Bacteroides.s__Bacteroides_vulgatus	94.594
UniRef90_R6HWK7|g__Bacteroides.s__Bacteroides_dorei	13.5134
UniRef90_A6KZ94	108.008
UniRef90_A6KZ94|g__Bacteroides.s__Bacteroides_dorei	108.008
UniRef90_A6L5H1	108.008
UniRef90_A6L5H1|g__Bacteroides.s__Bacteroides_dorei	108.008
UniRef90_C3Q1W2	108.008
UniRef90_C3Q1W2|g__Bacteroides.s__Bacteroides_vulgatus	108.008
UniRef90_I9A3I5	108.008
UniRef90_I9A3I5|g__Bacteroides.s__Bacteroides_vulgatus	108.008
UniRef90_I9QDY6	107.611
UniRef90_I9QDY6|g__Bacteroides.s__Bacteroides_dorei	107.611
UniRef90_I9R4E9	107.611
UniRef90_I9R4E9|g__Bacteroides.s__Bacteroides_dorei	107.611
UniRef90_Q9F5V2	107.611
UniRef90_Q9F5V2|g__Bacteroides.s__Bacteroides_vulgatus	107.611
UniRef90_R6HTP7	107.611
UniRef90_R6HTP7|g__Bacteroides.s__Bacteroides_dorei	107.611
UniRef90_R7NWH5	107.611
UniRef90_R7NWH5|g__Bacteroides.s__Bacteroides_dorei	107.611
UniRef90_A6L1Z3	107.216
UniRef90_A6L1Z3|g__Bacteroides.s__Bacteroides_dorei	107.216
UniRef90_A6L7A7	107.216
UniRef90_A6L7A7|g__Bacteroides.s__Bacteroides_dorei	53.6082
UniRef90_A6L7A7|g__Bacteroides.s__Bacteroides_vulgatus	53.6082
UniRef90_I9B8V7	107.216
UniRef90_I9B8V7|g__Bacteroides.s__Bacteroides_dorei	107.216
UniRef90_A6L4Y3	107.086
UniRef90_A6L4Y3|g__Bacteroides.s__Bacteroides_dorei	71.3904
UniRef90_A6L4Y3|g__Bacteroides.s__Bacteroides_vulgatus	35.6952
UniRef90_R6HW10	106.974
UniRef90_R6HW10|g__Bacteroides.s__Bacteroides_dorei	106.974
UniRef90_A6L6V6	106.825
UniRef90_A6L6V6|g__Bacteroides.s__Bacteroides_vulgatus	106.825
UniRef90_C3QUG3	106.825
UniRef90_C3QUG3|g__Bacteroides.s__Bacteroides_dorei	106.825
UniRef90_Q8ABX0	106.825
UniRef90_Q8ABX0|g__Bacteroides.s__Bacteroides_dorei	106.825
UniRef90_R6HWK0	106.825
UniRef90_R6HWK0|g__Bacteroides.s__Bacteroides_dorei	106.825
UniRef90_A6KXD5	106.695
UniRef90_A6KXD5|g__Bacteroides.s__Bacteroides_dorei	71.1302
UniRef90_A6KXD5|g__Bacteroides.s__Bacteroides_vulgatus	35.5651
UniRef90_A6KZ98	106.449
UniRef90_A6KZ98|g__Bacteroides.s__Bacteroides_dorei	53.8053
UniRef90_A6KZ98|g__Bacteroides.s__Bacteroides_vulgatus	52.644
UniRef90_R5RQN3	106.438
UniRef90_R5RQN3|g__Bacteroides.s__Bacteroides_vulgatus	79.6826
UniRef90_R5RQN3|g__Bacteroides.s__Bacteroides_dorei	26.7551
UniRef90_A6L5J6	106.437
UniRef90_A6L5J6|g__Bacteroides.s__Bacteroides_vulgatus	106.437
UniRef90_C3PZ16	106.437
UniRef90_C3PZ16|g__Bacteroides.s__Bacteroides_dorei	106.437
UniRef90_I9QUY8	106.437
UniRef90_I9QUY8|g__Bacteroides.s__Bacteroides_dorei	106.437
UniRef90_I9R2R4	106.437
UniRef90_I9R2R4|g__Bacteroides.s__Bacteroides_dorei	106.437
UniRef90_A6L728	106.308
UniRef90_A6L728|g__Bacteroides.s__Bacteroides_dorei	70.8719
UniRef90_A6L728|g__Bacteroides.s__Bacteroides_vulgatus	35.4359
UniRef90_I9R6K8	106.308
UniRef90_I9R6K8|g__Bacteroides.s__Bacteroides_dorei	106.308
UniRef90_E5X3V4	106.051
UniRef90_E5X3V4|g__Bacteroides.s__Bacteroides_dorei	106.051
UniRef90_Q64SG8	106.051
UniRef90_Q64SG8|g__Bacteroides.s__Bacteroides_dorei	106.051
UniRef90_R6HLR0	106.051
UniRef90_R6HLR0|g__Bacteroides.s__Bacteroides_vulgatus	106.051
UniRef90_R7NYT8	106.051
UniRef90_R7NYT8|g__Bacteroides.s__Bacteroides_dorei	106.051
UniRef90_U6RSC0	106.051
UniRef90_U6RSC0|g__Bacteroides.s__Bacteroides_dorei	106.051
UniRef90_R9HNH2	105.795
UniRef90_R9HNH2|g__Bacteroides.s__Bacteroides_vulgatus	105.795
UniRef90_A6L383	105.668
UniRef90_A6L383|g__Bacteroides.s__Bacteroides_vulgatus	105.668
UniRef90_D7J6V8	105.668
UniRef90_D7J6V8|g__Bacteroides.s__Bacteroides_dorei	105.668
UniRef90_I9B0I1	105.668
UniRef90_I9B0I1|g__Bacteroides.s__Bacteroides_dorei	105.668
UniRef90_I9QZK0	105.668
UniRef90_I9QZK0|g__Bacteroides.s__Bacteroides_dorei	105.668
UniRef90_R7P1C1	105.668
UniRef90_R7P1C1|g__Bacteroides.s__Bacteroides_vulgatus	105.668
UniRef90_R7P0Z2	105.592
UniRef90_R7P0Z2|g__Bacteroides.s__Bacteroides_dorei	63.3551
UniRef90_R7P0Z2|g__Bacteroides.s__Bacteroides_vulgatus	42.2368
UniRef90_R5K610	105.541
UniRef90_R5K610|g__Bacteroides.s__Bacteroides_vulgatus	105.541
UniRef90_A6L2L3	105.491
UniRef90_A6L2L3|g__Bacteroides.s__Bacteroides_dorei	63.254
UniRef90_A6L2L3|g__Bacteroides.s__Bacteroides_vulgatus	42.2368
UniRef90_I9PJN5	105.288
UniRef90_I9PJN5|g__Bacteroides.s__Bacteroides_dorei	105.288
UniRef90_K5XZ06	105.288
UniRef90_K5XZ06|g__Bacteroides.s__Bacteroides_vulgatus	105.288
UniRef90_R6HEY2	105.288
UniRef90_R6HEY2|g__Bacteroides.s__Bacteroides_dorei	105.288
UniRef90_R7NZW3	105.288
UniRef90_R7NZW3|g__Bacteroides.s__Bacteroides_vulgatus	105.288
UniRef90_R9HD80	105.288
UniRef90_R9HD80|g__Bacteroides.s__Bacteroides_vulgatus	105.288
UniRef90_R9HXJ5	105.288
UniRef90_R9HXJ5|g__Bacteroides.s__Bacteroides_vulgatus	105.288
UniRef90_R9ID01	105.288
UniRef90_R9ID01|g__Bacteroides.s__Bacteroides_dorei	105.288
UniRef90_K1FTX5	105.201
UniRef90_K1FTX5|g__Bacteroides.s__Bacteroides_dorei	105.201
UniRef90_R6HIB2	105.107
UniRef90_R6HIB2|g__Bacteroides.s__Bacteroides_dorei	105.107
UniRef90_D1K116	104.911
UniRef90_D1K116|g__Bacteroides.s__Bacteroides_dorei	104.911
UniRef90_R7NYH7	104.911
UniRef90_R7NYH7|g__Bacteroides.s__Bacteroides_dorei	104.911
UniRef90_R9H0X8	104.911
UniRef90_R9H0X8|g__Bacteroides.s__Bacteroides_vulgatus	104.911
UniRef90_R6IJY1	104.869
UniRef90_R6IJY1|g__Bacteroides.s__Bacteroides_vulgatus	70.0241
UniRef90_R6IJY1|g__Bacteroides.s__Bacteroides_dorei	34.8453
UniRef90_A6KXF5	104.536
UniRef90_A6KXF5|g__Bacteroides.s__Bacteroides_vulgatus	104.536
UniRef90_A6KZP9	104.536
UniRef90_A6KZP9|g__Bacteroides.s__Bacteroides_dorei	104.536
UniRef90_A6L4N2	104.536
UniRef90_A6L4N2|g__Bacteroides.s__Bacteroides_vulgatus	69.6907
UniRef90_A6L4N2|g__Bacteroides.s__Bacteroides_dorei	34.8453
UniRef90_A6L677	104.536
UniRef90_A6L677|g__Bacteroides.s__Bacteroides_vulgatus	104.536
UniRef90_R6DE23	104.536
UniRef90_R6DE23|g__Bacteroides.s__Bacteroides_vulgatus	104.536
UniRef90_R6I1F1	104.536
UniRef90_R6I1F1|g__Bacteroides.s__Bacteroides_dorei	104.536
UniRef90_R6HQL1	104.35
UniRef90_R6HQL1|g__Bacteroides.s__Bacteroides_dorei	104.35
UniRef90_R7NWC5	104.35
UniRef90_R7NWC5|g__Bacteroides.s__Bacteroides_dorei	52.1748
UniRef90_R7NWC5|g__Bacteroides.s__Bacteroides_vulgatus	52.1748
UniRef90_A6KYQ9	104.164
UniRef90_A6KYQ9|g__Bacteroides.s__Bacteroides_vulgatus	104.164
UniRef90_A6L2M3	104.164
UniRef90_A6L2M3|g__Bacteroides.s__Bacteroides_vulgatus	104.164
UniRef90_R6HHV7	104.164
UniRef90_R6HHV7|g__Bacteroides.s__Bacteroides_dorei	104.164
UniRef90_R9H4W1	104.164
UniRef90_R9H4W1|g__Bacteroides.s__Bacteroides_vulgatus	104.164
UniRef90_R9HEI0	104.164
UniRef90_R9HEI0|g__Bacteroides.s__Bacteroides_vulgatus	104.164
UniRef90_R9IBV8	104.09
UniRef90_R9IBV8|g__Bacteroides.s__Bacteroides_vulgatus	104.09
UniRef90_C3R6T5	103.979
UniRef90_C3R6T5|g__Bacteroides.s__Bacteroides_dorei	51.9895
UniRef90_C3R6T5|g__Bacteroides.s__Bacteroides_vulgatus	51.9895
UniRef90_A6KWN9	103.795
UniRef90_A6KWN9|g__Bacteroides.s__Bacteroides_vulgatus	103.795
UniRef90_A6L581	103.795
UniRef90_A6L581|g__Bacteroides.s__Bacteroides_vulgatus	103.795
UniRef90_A6L5Z8	103.795
UniRef90_A6L5Z8|g__Bacteroides.s__Bacteroides_vulgatus	103.795
UniRef90_I9QJZ3	103.795
UniRef90_I9QJZ3|g__Bacteroides.s__Bacteroides_dorei	103.795
UniRef90_Q64S97	103.795
UniRef90_Q64S97|g__Bacteroides.s__Bacteroides_dorei	103.795
UniRef90_R6HG74	103.795
UniRef90_R6HG74|g__Bacteroides.s__Bacteroides_dorei	103.795
UniRef90_R6HHK7	103.795
UniRef90_R6HHK7|g__Bacteroides.s__Bacteroides_dorei	103.795
UniRef90_I9R3Q4	103.703
UniRef90_I9R3Q4|g__Bacteroides.s__Bacteroides_dorei	103.703
UniRef90_A7V2X1	103.611
UniRef90_A7V2X1|g__Bacteroides.s__Bacteroides_dorei	103.611
UniRef90_C3RBP1	103.306
UniRef90_C3RBP1|g__Bacteroides.s__Bacteroides_dorei	103.306
UniRef90_I9RE88	103.245
UniRef90_I9RE88|g__Bacteroides.s__Bacteroides_dorei	103.245
UniRef90_A6KXF6	103.064
UniRef90_A6KXF6|g__Bacteroides.s__Bacteroides_vulgatus	103.064
UniRef90_A6L219	103.064
UniRef90_A6L219|g__Bacteroides.s__Bacteroides_dorei	51.5318
UniRef90_A6L219|g__Bacteroides.s__Bacteroides_vulgatus	51.5318
UniRef90_A6L3J4	103.064
UniRef90_A6L3J4|g__Bacteroides.s__Bacteroides_vulgatus	103.064
UniRef90_A6L6U3	103.064
UniRef90_A6L6U3|g__Bacteroides.s__Bacteroides_dorei	103.064
UniRef90_D4VBY4	103.064
UniRef90_D4VBY4|g__Bacteroides.s__Bacteroides_vulgatus	103.064
UniRef90_Q8A8P1	103.064
UniRef90_Q8A8P1|g__Bacteroides.s__Bacteroides_dorei	103.064
UniRef90_R7NWS6	103.064
UniRef90_R7NWS6|g__Bacteroides.s__Bacteroides_dorei	103.064
UniRef90_A6KWW2	102.702
UniRef90_A6KWW2|g__Bacteroides.s__Bacteroides_vulgatus	102.702
UniRef90_A6KWW5	102.702
UniRef90_A6KWW5|g__Bacteroides.s__Bacteroides_vulgatus	102.702
UniRef90_A6L1N2	102.702
UniRef90_A6L1N2|g__Bacteroides.s__Bacteroides_dorei	77.0265
UniRef90_A6L1N2|g__Bacteroides.s__Bacteroides_vulgatus	25.6755
UniRef90_A6L0B3	102.343
UniRef90_A6L0B3|g__Bacteroides.s__Bacteroides_vulgatus	102.343
UniRef90_F3PQQ1	102.343
UniRef90_F3PQQ1|g__Bacteroides.s__Bacteroides_vulgatus	102.343
UniRef90_R7NU50	102.343
UniRef90_R7NU50|g__Bacteroides.s__Bacteroides_vulgatus	102.343
UniRef90_R7P386	102.105
UniRef90_R7P386|g__Bacteroides.s__Bacteroides_vulgatus	102.105
UniRef90_I9U3T3	101.986
UniRef90_I9U3T3|g__Bacteroides.s__Bacteroides_dorei	101.986
UniRef90_R7P1F0	101.986
UniRef90_R7P1F0|g__Bacteroides.s__Bacteroides_dorei	101.986
UniRef90_I9F748	101.875
UniRef90_I9F748|g__Bacteroides.s__Bacteroides_dorei	101.875
UniRef90_E6SU34	101.868
UniRef90_E6SU34|g__Bacteroides.s__Bacteroides_dorei	67.912
UniRef90_E6SU34|g__Bacteroides.s__Bacteroides_vulgatus	33.956
UniRef90_A6KWS5	101.632
UniRef90_A6KWS5|g__Bacteroides.s__Bacteroides_dorei	101.632
UniRef90_C6Z9D8	101.632
UniRef90_C6Z9D8|g__Bacteroides.s__Bacteroides_dorei	101.632
UniRef90_I8UTY8	101.632
UniRef90_I8UTY8|g__Bacteroides.s__Bacteroides_dorei	101.632
UniRef90_R6IH20	101.632
UniRef90_R6IH20|g__Bacteroides.s__Bacteroides_dorei	101.632
UniRef90_R9I5T3	101.632
UniRef90_R9I5T3|g__Bacteroides.s__Bacteroides_vulgatus	101.632
UniRef90_R7P4T8	101.397
UniRef90_R7P4T8|g__Bacteroides.s__Bacteroides_vulgatus	101.397
UniRef90_R6IKM5	101.164
UniRef90_R6IKM5|g__Bacteroides.s__Bacteroides_dorei	101.164
UniRef90_R7NYW3	101.071
UniRef90_R7NYW3|g__Bacteroides.s__Bacteroides_vulgatus	101.071
UniRef90_R6HTG3	100.991
UniRef90_R6HTG3|g__Bacteroides.s__Bacteroides_dorei	74.039
UniRef90_R6HTG3|g__Bacteroides.s__Bacteroides_vulgatus	26.9522
UniRef90_A6L3S2	100.931
UniRef90_A6L3S2|g__Bacteroides.s__Bacteroides_vulgatus	100.931
UniRef90_R6HFN8	100.931
UniRef90_R6HFN8|g__Bacteroides.s__Bacteroides_dorei	100.931
UniRef90_R6HZU8	100.931
UniRef90_R6HZU8|g__Bacteroides.s__Bacteroides_vulgatus	100.931
UniRef90_R7P310	100.931
UniRef90_R7P310|g__Bacteroides.s__Bacteroides_dorei	100.931
UniRef90_P30899	100.646
UniRef90_P30899|g__Bacteroides.s__Bacteroides_dorei	100.646
UniRef90_A6KWG4	100.584
UniRef90_A6KWG4|g__Bacteroides.s__Bacteroides_vulgatus	100.584
UniRef90_C3RCE6	100.584
UniRef90_C3RCE6|g__Bacteroides.s__Bacteroides_dorei	50.2922
UniRef90_C3RCE6|g__Bacteroides.s__Bacteroides_vulgatus	50.2922
UniRef90_A6KZH0	100.24
UniRef90_A6KZH0|g__Bacteroides.s__Bacteroides_vulgatus	100.24
UniRef90_A6KZN4	100.24
UniRef90_A6KZN4|g__Bacteroides.s__Bacteroides_dorei	50.12
UniRef90_A6KZN4|g__Bacteroides.s__Bacteroides_vulgatus	50.12
UniRef90_A6L2T3	100.24
UniRef90_A6L2T3|g__Bacteroides.s__Bacteroides_vulgatus	100.24
UniRef90_A6L7T7	100.24
UniRef90_A6L7T7|g__Bacteroides.s__Bacteroides_dorei	100.24
UniRef90_C3R6T0	100.24
UniRef90_C3R6T0|g__Bacteroides.s__Bacteroides_dorei	100.24
UniRef90_I9G645	100.24
UniRef90_I9G645|g__Bacteroides.s__Bacteroides_vulgatus	75.18
UniRef90_I9G645|g__Bacteroides.s__Bacteroides_dorei	25.06
UniRef90_I9QRI0	100.24
UniRef90_I9QRI0|g__Bacteroides.s__Bacteroides_dorei	100.24
UniRef90_I9RC29	100.24
UniRef90_I9RC29|g__Bacteroides.s__Bacteroides_dorei	100.24
UniRef90_R6HQZ5	100.24
UniRef90_R6HQZ5|g__Bacteroides.s__Bacteroides_dorei	50.12
UniRef90_R6HQZ5|g__Bacteroides.s__Bacteroides_vulgatus	50.12
UniRef90_R6HTI9	100.24
UniRef90_R6HTI9|g__Bacteroides.s__Bacteroides_dorei	100.24
UniRef90_R6IEJ6	100.24
UniRef90_R6IEJ6|g__Bacteroides.s__Bacteroides_dorei	100.24
UniRef90_R7NVM4	100.24
UniRef90_R7NVM4|g__Bacteroides.s__Bacteroides_dorei	100.24
UniRef90_R9H480	100.24
UniRef90_R9H480|g__Bacteroides.s__Bacteroides_vulgatus	100.24
UniRef90_A6L412	100.24
UniRef90_A6L412|g__Bacteroides.s__Bacteroides_vulgatus	66.8267
UniRef90_A6L412|g__Bacteroides.s__Bacteroides_dorei	33.4133
UniRef90_R7NZ24	99.6471
UniRef90_R7NZ24|g__Bacteroides.s__Bacteroides_vulgatus	66.9796
UniRef90_R7NZ24|g__Bacteroides.s__Bacteroides_dorei	32.6675
UniRef90_A6KYG7	99.5581
UniRef90_A6KYG7|g__Bacteroides.s__Bacteroides_dorei	99.5581
UniRef90_A6L1P4	99.5581
UniRef90_A6L1P4|g__Bacteroides.s__Bacteroides_dorei	99.5581
UniRef90_A6L1S9	99.5581
UniRef90_A6L1S9|g__Bacteroides.s__Bacteroides_vulgatus	99.5581
UniRef90_C3PZ19	99.5581
UniRef90_C3PZ19|g__Bacteroides.s__Bacteroides_dorei	99.5581
UniRef90_I8WD89	99.5581
UniRef90_I8WD89|g__Bacteroides.s__Bacteroides_dorei	99.5581
UniRef90_R7P1J7	99.2879
UniRef90_R7P1J7|g__Bacteroides.s__Bacteroides_dorei	79.4303
UniRef90_R7P1J7|g__Bacteroides.s__Bacteroides_vulgatus	19.8576
UniRef90_A6KXH3	99.2206
UniRef90_A6KXH3|g__Bacteroides.s__Bacteroides_dorei	74.4154
UniRef90_A6KXH3|g__Bacteroides.s__Bacteroides_vulgatus	24.8051
UniRef90_R6HG11	99.2206
UniRef90_R6HG11|g__Bacteroides.s__Bacteroides_dorei	99.2206
UniRef90_R6HLI6	99.2206
UniRef90_R6HLI6|g__Bacteroides.s__Bacteroides_dorei	99.2206
UniRef90_R9HMC9	99.2206
UniRef90_R9HMC9|g__Bacteroides.s__Bacteroides_vulgatus	99.2206
UniRef90_I8WBD6	99.0527
UniRef90_I8WBD6|g__Bacteroides.s__Bacteroides_dorei	99.0527
UniRef90_A6KXK4	98.8854
UniRef90_A6KXK4|g__Bacteroides.s__Bacteroides_dorei	98.8854
UniRef90_C3RC93	98.8854
UniRef90_C3RC93|g__Bacteroides.s__Bacteroides_dorei	98.8854
UniRef90_D1K5A2	98.8854
UniRef90_D1K5A2|g__Bacteroides.s__Bacteroides_dorei	98.8854
UniRef90_R7P1H6	98.8854
UniRef90_R7P1H6|g__Bacteroides.s__Bacteroides_dorei	98.8854
UniRef90_R7P223	98.8854
UniRef90_R7P223|g__Bacteroides.s__Bacteroides_vulgatus	98.8854
UniRef90_R9HHY4	98.8854
UniRef90_R9HHY4|g__Bacteroides.s__Bacteroides_vulgatus	98.8854
UniRef90_A6L0V2	98.5524
UniRef90_A6L0V2|g__Bacteroides.s__Bacteroides_dorei	98.5524
UniRef90_A6L1U7	98.5524
UniRef90_A6L1U7|g__Bacteroides.s__Bacteroides_dorei	98.5524
UniRef90_A6L3G5	98.2217
UniRef90_A6L3G5|g__Bacteroides.s__Bacteroides_vulgatus	98.2217
UniRef90_F7LMH8	98.2217
UniRef90_F7LMH8|g__Bacteroides.s__Bacteroides_dorei	98.2217
UniRef90_R7P1M9	98.2217
UniRef90_R7P1M9|g__Bacteroides.s__Bacteroides_dorei	98.2217
UniRef90_R5VCW4	97.8932
UniRef90_R5VCW4|g__Bacteroides.s__Bacteroides_dorei	48.9466
UniRef90_R5VCW4|g__Bacteroides.s__Bacteroides_vulgatus	48.9466
UniRef90_I9U550	97.7842
UniRef90_I9U550|g__Bacteroides.s__Bacteroides_dorei	97.7842
UniRef90_R6HNB1	97.7298
UniRef90_R6HNB1|g__Bacteroides.s__Bacteroides_dorei	97.7298
UniRef90_A6KWI5	97.5669
UniRef90_A6KWI5|g__Bacteroides.s__Bacteroides_dorei	48.7835
UniRef90_A6KWI5|g__Bacteroides.s__Bacteroides_vulgatus	48.7835
UniRef90_I9QQ99	97.5669
UniRef90_I9QQ99|g__Bacteroides.s__Bacteroides_dorei	97.5669
UniRef90_R6HML1	97.5669
UniRef90_R6HML1|g__Bacteroides.s__Bacteroides_dorei	97.5669
UniRef90_R7LIA0	97.5669
UniRef90_R7LIA0|g__Bacteroides.s__Bacteroides_vulgatus	97.5669
UniRef90_R7P5V1	97.5669
UniRef90_R7P5V1|g__Bacteroides.s__Bacteroides_vulgatus	97.5669
UniRef90_R9H797	97.5669
UniRef90_R9H797|g__Bacteroides.s__Bacteroides_vulgatus	97.5669
UniRef90_R6HLS6	97.5293
UniRef90_R6HLS6|g__Bacteroides.s__Bacteroides_vulgatus	64.2679
UniRef90_R6HLS6|g__Bacteroides.s__Bacteroides_dorei	33.2614
UniRef90_R7NYG8	97.4606
UniRef90_R7NYG8|g__Bacteroides.s__Bacteroides_vulgatus	97.4606
UniRef90_R6HUQ7	97.2428
UniRef90_R6HUQ7|g__Bacteroides.s__Bacteroides_vulgatus	97.2428
UniRef90_R9HMZ6	97.2428
UniRef90_R9HMZ6|g__Bacteroides.s__Bacteroides_vulgatus	97.2428
UniRef90_A6KWQ4	97.0289
UniRef90_A6KWQ4|g__Bacteroides.s__Bacteroides_dorei	48.6753
UniRef90_A6KWQ4|g__Bacteroides.s__Bacteroides_vulgatus	48.3536
UniRef90_R6HTU4	96.9208
UniRef90_R6HTU4|g__Bacteroides.s__Bacteroides_dorei	64.6139
UniRef90_R6HTU4|g__Bacteroides.s__Bacteroides_vulgatus	32.3069
UniRef90_A6KYN7	96.9208
UniRef90_A6KYN7|g__Bacteroides.s__Bacteroides_vulgatus	96.9208
UniRef90_A6L3Y9	96.9208
UniRef90_A6L3Y9|g__Bacteroides.s__Bacteroides_vulgatus	96.9208
UniRef90_C3R530	96.9208
UniRef90_C3R530|g__Bacteroides.s__Bacteroides_dorei	96.9208
UniRef90_D1JY74	96.9208
UniRef90_D1JY74|g__Bacteroides.s__Bacteroides_dorei	96.9208
UniRef90_I8WPH2	96.9208
UniRef90_I8WPH2|g__Bacteroides.s__Bacteroides_dorei	96.9208
UniRef90_R6C6P5	96.9208
UniRef90_R6C6P5|g__Bacteroides.s__Bacteroides_dorei	96.9208
UniRef90_R6DNZ4	96.9208
UniRef90_R6DNZ4|g__Bacteroides.s__Bacteroides_vulgatus	96.9208
UniRef90_D4VD15	96.8139
UniRef90_D4VD15|g__Bacteroides.s__Bacteroides_vulgatus	96.8139
UniRef90_A6KXK3	96.6009
UniRef90_A6KXK3|g__Bacteroides.s__Bacteroides_dorei	48.3005
UniRef90_A6KXK3|g__Bacteroides.s__Bacteroides_vulgatus	48.3005
UniRef90_R7P5N0	96.4948
UniRef90_R7P5N0|g__Bacteroides.s__Bacteroides_vulgatus	96.4948
UniRef90_A6KZ09	96.4441
UniRef90_A6KZ09|g__Bacteroides.s__Bacteroides_vulgatus	48.4604
UniRef90_A6KZ09|g__Bacteroides.s__Bacteroides_dorei	47.9837
UniRef90_A6KWU1	96.3737
UniRef90_A6KWU1|g__Bacteroides.s__Bacteroides_dorei	96.3737
UniRef90_A6KZ69	96.2831
UniRef90_A6KZ69|g__Bacteroides.s__Bacteroides_dorei	96.2831
UniRef90_A6KZF3	96.2831
UniRef90_A6KZF3|g__Bacteroides.s__Bacteroides_vulgatus	96.2831
UniRef90_I8W600	96.2831
UniRef90_I8W600|g__Bacteroides.s__Bacteroides_dorei	96.2831
UniRef90_A6L204	96.1274
UniRef90_A6L204|g__Bacteroides.s__Bacteroides_vulgatus	96.1274
UniRef90_P70882	96.125
UniRef90_P70882|g__Bacteroides.s__Bacteroides_dorei	48.0625
UniRef90_P70882|g__Bacteroides.s__Bacteroides_vulgatus	48.0625
UniRef90_I9G2M5	95.8627
UniRef90_I9G2M5|g__Bacteroides.s__Bacteroides_dorei	95.8627
UniRef90_R6IIG2	95.779
UniRef90_R6IIG2|g__Bacteroides.s__Bacteroides_dorei	76.6232
UniRef90_R6IIG2|g__Bacteroides.s__Bacteroides_vulgatus	19.1558
UniRef90_A6L199	95.6538
UniRef90_A6L199|g__Bacteroides.s__Bacteroides_vulgatus	95.6538
UniRef90_A6L301	95.6538
UniRef90_A6L301|g__Bacteroides.s__Bacteroides_vulgatus	95.6538
UniRef90_A6L3I3	95.6538
UniRef90_A6L3I3|g__Bacteroides.s__Bacteroides_dorei	95.6538
UniRef90_A6L7U8	95.6538
UniRef90_A6L7U8|g__Bacteroides.s__Bacteroides_vulgatus	95.6538
UniRef90_I9G2J0	95.6538
UniRef90_I9G2J0|g__Bacteroides.s__Bacteroides_dorei	95.6538
UniRef90_R6HJT4	95.6538
UniRef90_R6HJT4|g__Bacteroides.s__Bacteroides_dorei	95.6538
UniRef90_R9H0Y1	95.6538
UniRef90_R9H0Y1|g__Bacteroides.s__Bacteroides_vulgatus	95.6538
UniRef90_A6L1N6	95.5658
UniRef90_A6L1N6|g__Bacteroides.s__Bacteroides_dorei	95.5658
UniRef90_A6KWY5	95.3423
UniRef90_A6KWY5|g__Bacteroides.s__Bacteroides_vulgatus	95.3423
UniRef90_R6N2H5	95.3423
UniRef90_R6N2H5|g__Bacteroides.s__Bacteroides_dorei	47.6711
UniRef90_R6N2H5|g__Bacteroides.s__Bacteroides_vulgatus	47.6711
UniRef90_R6HXR0	95.2094
